conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,token,sentiment
1.88e+18,Thu Jan 23 08:18:37 +0000 2025,3, WIFImu Menyala Dompet Tetap Tenang! Nikmati internet cepat hingga 10 Mbps hanya dengan Rp 150.000/bulan! blm ppn 11% dan adm 5k ️ 085336377720 Canta indihome izin ya pak @yusufgunawan #EZnetByTelkomsel #WIFIKencangDompetTenang #InternetMurah #PromoTelkomsel #WiFiIndo https://t.co/gT4trTRm6N,1.88e+18,https://pbs.twimg.com/media/Gh9sNv_bsAEe-z3.jpg,,in,"Malang, Jawa Timur",0,0,1,https://x.com/cantaindihome/status/1882342156565873044,1.3e+18,cantaindihome,"['wifimu', 'menyala', 'dompet', 'tetap', 'tenang', '!', 'nikmati', 'internet', 'cepat', 'hingga', '10', 'mbps', 'hanya', 'dengan', 'rp', '150.000/bulan', '!', 'blm', 'ppn', '11', '%', 'dan', 'adm', '5k', '️', '085336377720', 'canta', 'indihome', 'izin', 'ya', 'pak', '@', 'yusufgunawan', '#', 'eznetbytelkomsel', '#', 'wifikencangdompettenang', '#', 'internetmurah', '#', 'promotelkomsel', '#', 'wifiindo', 'https', ':', '//t.co/gt4trtrm6n']",netral
1.88e+18,Thu Jan 23 08:18:09 +0000 2025,0,[데일리엔뉴스] 경기도의회 국민의힘 민생위원회 출범 도민 생활 안정과 경제 회복 총력전 https://t.co/HSI7ZRsqVb,1.88e+18,,,ko,,0,0,0,https://x.com/0rBdPpnOCcD9p5D/status/1882342042833199349,1.44e+18,0rBdPpnOCcD9p5D,"['[', '데일리엔뉴스', ']', '경기도의회', '국민의힘', '민생위원회', '출범', '도민', '생활', '안정과', '경제', '회복', '총력전', 'https', ':', '//t.co/hsi7zrsqvb']",netral
1.88e+18,Thu Jan 23 08:17:39 +0000 2025,2,Aku yang ngerti masalah perbea-an ky gini cuma bisa baca comment. Coba beacukai kasih sosialisasi edukasi barang sample/barang not sale itu tetap kena Bea masuk ppn dan pph import. Dan harga yg dipake adalah database yang kerecord di BC istilahnya barang serupa/identik.,1.88e+18,,,in,N - B,1,2,1,https://x.com/boedieboedi/status/1882341914973975025,1684328869.0,boedieboedi,"['aku', 'yang', 'ngerti', 'masalah', 'perbea-an', 'ky', 'gini', 'cuma', 'bisa', 'baca', 'comment', '.', 'coba', 'beacukai', 'kasih', 'sosialisasi', 'edukasi', 'barang', 'sample/barang', 'not', 'sale', 'itu', 'tetap', 'kena', 'bea', 'masuk', 'ppn', 'dan', 'pph', 'import', '.', 'dan', 'harga', 'yg', 'dipake', 'adalah', 'database', 'yang', 'kerecord', 'di', 'bc', 'istilahnya', 'barang', 'serupa/identik', '.']",netral
1.88e+18,Thu Jan 23 08:16:46 +0000 2025,0,@emanuela1920 Hai Kak. Apakah ini berkaitan dengan pembuatan fp bagi PKP pedagang eceran? Jika iya sesuai Pasal 13 ayat (5a) UU PPN sttd HPP PKP pedagang eceran (PE) dapat membuat FP tanpa mencantumkan keterangan mengenai identitas pembeli serta nama &amp; tanda tangan penjual dlm hal melakukan,1.88e+18,,emanuela1920,in,1500200,0,1,0,https://x.com/kring_pajak/status/1882341693292470739,4564565058.0,kring_pajak,"['@', 'emanuela1920', 'hai', 'kak', '.', 'apakah', 'ini', 'berkaitan', 'dengan', 'pembuatan', 'fp', 'bagi', 'pkp', 'pedagang', 'eceran', '?', 'jika', 'iya', 'sesuai', 'pasal', '13', 'ayat', '(', '5a', ')', 'uu', 'ppn', 'sttd', 'hpp', 'pkp', 'pedagang', 'eceran', '(', 'pe', ')', 'dapat', 'membuat', 'fp', 'tanpa', 'mencantumkan', 'keterangan', 'mengenai', 'identitas', 'pembeli', 'serta', 'nama', '&', 'amp', ';', 'tanda', 'tangan', 'penjual', 'dlm', 'hal', 'melakukan']",netral
1.88e+18,Thu Jan 23 08:16:22 +0000 2025,4,@Esp1Pas @TsuihoAlterne @34Observateur @L_Wcrdt Je ne comprends pas pourquoi t as autant peur de faire un geste qui n est clairement pas un salut Nazi d après toi. /s ,1.88e+18,,Esp1Pas,fr,,0,1,0,https://x.com/the_ppn/status/1882341592536895626,72052863.0,the_ppn,"['@', 'esp1pas', '@', 'tsuihoalterne', '@', '34observateur', '@', 'l_wcrdt', 'je', 'ne', 'comprends', 'pas', 'pourquoi', 't', 'as', 'autant', 'peur', 'de', 'faire', 'un', 'geste', 'qui', 'n', 'est', 'clairement', 'pas', 'un', 'salut', 'nazi', 'd', 'après', 'toi', '.', '/s']",netral
1.88e+18,Thu Jan 23 08:16:08 +0000 2025,0,@trisuhartono17 Hai Kak. Apakah bisa diinformasikan nilai PPN yang terdapat pada Faktur Pajaknya? Mohon kirimkan tangkapan layar untuk data perbandingannya ya. Jika sudah dipastikan benar tetapi tidak sesuai dalam sistem Coretax silakan mengirimkan tiket permasalahan ke sistem Melati melalui,1.88e+18,,trisuhartono17,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882341534542217539,4564565058.0,kring_pajak,"['@', 'trisuhartono17', 'hai', 'kak', '.', 'apakah', 'bisa', 'diinformasikan', 'nilai', 'ppn', 'yang', 'terdapat', 'pada', 'faktur', 'pajaknya', '?', 'mohon', 'kirimkan', 'tangkapan', 'layar', 'untuk', 'data', 'perbandingannya', 'ya', '.', 'jika', 'sudah', 'dipastikan', 'benar', 'tetapi', 'tidak', 'sesuai', 'dalam', 'sistem', 'coretax', 'silakan', 'mengirimkan', 'tiket', 'permasalahan', 'ke', 'sistem', 'melati', 'melalui']",netral
1.88e+18,Thu Jan 23 08:16:00 +0000 2025,0,@kring_pajak PPN nya 1.1% atau 1.2% Min?,1.88e+18,,kring_pajak,in,Manchester,0,1,0,https://x.com/andryizumi/status/1882341498492244172,713759244.0,andryizumi,"['@', 'kring_pajak', 'ppn', 'nya', '1.1', '%', 'atau', '1.2', '%', 'min', '?']",netral
1.88e+18,Thu Jan 23 08:15:58 +0000 2025,1,iya betull di negara barat bukan negara yg umr rakyatnya pas-pasan diteken ppn dan pajak-pakak gak ngotak lainnya bukan negara yg pendidikan dan kualitasnya yg gak merata bukan negara yg batas usia cari kerja 25 tahun ,1.88e+18,,,in,The Netherlands,0,1,1,https://x.com/redlipsgirlie/status/1882341490552352829,1.14e+18,redlipsgirlie,"['iya', 'betull', 'di', 'negara', 'barat', 'bukan', 'negara', 'yg', 'umr', 'rakyatnya', 'pas-pasan', 'diteken', 'ppn', 'dan', 'pajak-pakak', 'gak', 'ngotak', 'lainnya', 'bukan', 'negara', 'yg', 'pendidikan', 'dan', 'kualitasnya', 'yg', 'gak', 'merata', 'bukan', 'negara', 'yg', 'batas', 'usia', 'cari', 'kerja', '25', 'tahun']",netral
1.88e+18,Thu Jan 23 08:15:13 +0000 2025,0, Sekiranya seorang pembantu pemasaran mula bekerja dengan gaji RM1 700 mencarum secara konsisten setiap bulan dengan kenaikan gaji tahunan sebanyak 3% dia akan boleh mengumpul RM1 juta . - Ketua Jabatan Polisi dan Strategi KWSP Balqais Yusoff https://t.co/lsyUc09R9S,1.88e+18,,,in,"Petaling Jaya, Malaysia",0,0,0,https://x.com/trpbm/status/1882341303851131175,1.38e+18,trpbm,"['sekiranya', 'seorang', 'pembantu', 'pemasaran', 'mula', 'bekerja', 'dengan', 'gaji', 'rm1', '700', 'mencarum', 'secara', 'konsisten', 'setiap', 'bulan', 'dengan', 'kenaikan', 'gaji', 'tahunan', 'sebanyak', '3', '%', 'dia', 'akan', 'boleh', 'mengumpul', 'rm1', 'juta', '.', '-', 'ketua', 'jabatan', 'polisi', 'dan', 'strategi', 'kwsp', 'balqais', 'yusoff', 'https', ':', '//t.co/lsyuc09r9s']",netral
1.88e+18,Thu Jan 23 08:13:24 +0000 2025,0,[데일리엔뉴스] 용인특례시의회 설 맞이 특별휴가 실시 직원 복지와 지역경제 두 마리 토끼 https://t.co/Tls7w7BkF9,1.88e+18,,,ko,,0,0,0,https://x.com/0rBdPpnOCcD9p5D/status/1882340844243664898,1.44e+18,0rBdPpnOCcD9p5D,"['[', '데일리엔뉴스', ']', '용인특례시의회', '설', '맞이', '특별휴가', '실시', '직원', '복지와', '지역경제', '두', '마리', '토끼', 'https', ':', '//t.co/tls7w7bkf9']",netral
1.88e+18,Thu Jan 23 08:13:21 +0000 2025,0,@BrokenRENO Tiap kenaikan 10 yaa https://t.co/ZQrVESfyie,1.88e+18,https://pbs.twimg.com/media/Gh9rAh-bAAEVbVx.jpg,BrokenCHOJI,in,ic: cn__190cm,0,0,0,https://x.com/BrokenCHOJI/status/1882340833216843852,3271687164.0,BrokenCHOJI,"['@', 'brokenreno', 'tiap', 'kenaikan', '10', 'yaa', 'https', ':', '//t.co/zqrvesfyie']",netral
1.88e+18,Thu Jan 23 08:13:19 +0000 2025,1,PPN Palabuhanratu melaksanakan serangkaian. Dimulai dengan Internalisasi Conflict of Interest (COI) dilanjutkan dengan Monitoring dan Evaluasi (Monev) SKP dan Kehadiran Pegawai. Selain itu Monev Pemanfaatan Sewa Lahan dan Bangunan dengan PT Adhitiya Anggayuda https://t.co/l84e0TFbvh,1.88e+18,https://pbs.twimg.com/media/Gh9q_ycbMAEDOHc.jpg,,in,"Palabuhanratu, Indonesia",0,0,0,https://x.com/ppn_ratu/status/1882340822924071140,602579470.0,ppn_ratu,"['ppn', 'palabuhanratu', 'melaksanakan', 'serangkaian', '.', 'dimulai', 'dengan', 'internalisasi', 'conflict', 'of', 'interest', '(', 'coi', ')', 'dilanjutkan', 'dengan', 'monitoring', 'dan', 'evaluasi', '(', 'monev', ')', 'skp', 'dan', 'kehadiran', 'pegawai', '.', 'selain', 'itu', 'monev', 'pemanfaatan', 'sewa', 'lahan', 'dan', 'bangunan', 'dengan', 'pt', 'adhitiya', 'anggayuda', 'https', ':', '//t.co/l84e0tfbvh']",netral
1.88e+18,Thu Jan 23 08:12:20 +0000 2025,0,trus buat apa audit LK? intinya krn peraturan yg mengharuskan baik dari uu pt (secara umum) pojk (emiten) dan salah satu kriteria jd wp kriteria tertentu dari sisi pengembalian pendahuluan ppn (beserta banyak syarat lainnya) &amp; tujuannya diatur dlm standar audit (cek SA 200),1.88e+18,,,in,,0,1,0,https://x.com/utdpandas/status/1882340579214032995,1.79e+18,utdpandas,"['trus', 'buat', 'apa', 'audit', 'lk', '?', 'intinya', 'krn', 'peraturan', 'yg', 'mengharuskan', 'baik', 'dari', 'uu', 'pt', '(', 'secara', 'umum', ')', 'pojk', '(', 'emiten', ')', 'dan', 'salah', 'satu', 'kriteria', 'jd', 'wp', 'kriteria', 'tertentu', 'dari', 'sisi', 'pengembalian', 'pendahuluan', 'ppn', '(', 'beserta', 'banyak', 'syarat', 'lainnya', ')', '&', 'amp', ';', 'tujuannya', 'diatur', 'dlm', 'standar', 'audit', '(', 'cek', 'sa', '200', ')']",positif
1.88e+18,Thu Jan 23 08:11:27 +0000 2025,0,@cryptofordummi5 @DavidBeatt @beacukaiRI No hope dah untuk urusan sama mereka ,1.88e+18,,cryptofordummi5,in,,0,0,0,https://x.com/akhmadxfauzi/status/1882340353292063066,405265625.0,akhmadxfauzi,"['@', 'cryptofordummi5', '@', 'davidbeatt', '@', 'beacukairi', 'no', 'hope', 'dah', 'untuk', 'urusan', 'sama', 'mereka']",netral
1.88e+18,Thu Jan 23 08:10:56 +0000 2025,0,sa true lang talaga,1.88e+18,,,tl,,0,0,0,https://x.com/luvs_precious/status/1882340223092445384,1.83e+18,luvs_precious,"['sa', 'true', 'lang', 'talaga']",netral
1.88e+18,Thu Jan 23 08:09:56 +0000 2025,0,Mohon dijawab min @kring_pajak 1. untuk pelaporan PPN 1107 PUT Agen &amp; Broker Asuransi apakah via Coretax atau bisa pelaporan manual ke KPP ? 2. Jika via Coretax apakah ada panduan pelaporan PPN 1107 PUT ? Terima kasih.,1.88e+18,,,in,,0,1,0,https://x.com/dyatama26/status/1882339974785404951,1.87e+18,dyatama26,"['mohon', 'dijawab', 'min', '@', 'kring_pajak', '1.', 'untuk', 'pelaporan', 'ppn', '1107', 'put', 'agen', '&', 'amp', ';', 'broker', 'asuransi', 'apakah', 'via', 'coretax', 'atau', 'bisa', 'pelaporan', 'manual', 'ke', 'kpp', '?', '2.', 'jika', 'via', 'coretax', 'apakah', 'ada', 'panduan', 'pelaporan', 'ppn', '1107', 'put', '?', 'terima', 'kasih', '.']",netral
1.88e+18,Thu Jan 23 08:09:33 +0000 2025,1,#राष्ट्रीय_सड़क_सुरक्षा_माह के अंतर्गत TI मध्य जोन(द्वितीय) द्वारा PPN कॉलेज में कॉलेज स्टाफ व प्रबंधन के पदाधिकारीगण छात्रों आदि को यातायात नियमों आपातकालीन देखभाल सीटबेल्ट का प्रयोग वाहन चलाते समय मोबाइल/ईयर फोन का प्रयोग न करना आदि के बारे में जानकारी दी गई @kanpurnagarpol https://t.co/8VniM9QgC7,1.88e+18,https://pbs.twimg.com/media/Gh9o3jjbYAAcvoF.jpg,,hi,"Kanpur, Uttar Pradesh",0,0,1,https://x.com/kanpurtraffic/status/1882339878647873729,3251490354.0,kanpurtraffic,"['#', 'राष्ट्रीय_सड़क_सुरक्षा_माह', 'के', 'अंतर्गत', 'ti', 'मध्य', 'जोन', '(', 'द्वितीय', ')', 'द्वारा', 'ppn', 'कॉलेज', 'में', 'कॉलेज', 'स्टाफ', 'व', 'प्रबंधन', 'के', 'पदाधिकारीगण', 'छात्रों', 'आदि', 'को', 'यातायात', 'नियमों', 'आपातकालीन', 'देखभाल', 'सीटबेल्ट', 'का', 'प्रयोग', 'वाहन', 'चलाते', 'समय', 'मोबाइल/ईयर', 'फोन', 'का', 'प्रयोग', 'न', 'करना', 'आदि', 'के', 'बारे', 'में', 'जानकारी', 'दी', 'गई', '@', 'kanpurnagarpol', 'https', ':', '//t.co/8vnim9qgc7']",netral
1.88e+18,Thu Jan 23 08:09:08 +0000 2025,1,It sounds very familiar https://t.co/OXHSPNd6x1,1.88e+18,https://pbs.twimg.com/media/Gh9qDFpWsAABRck.jpg,,en,,0,0,0,https://x.com/the_ppn/status/1882339773962125633,72052863.0,the_ppn,"['it', 'sounds', 'very', 'familiar', 'https', ':', '//t.co/oxhspnd6x1']",netral
1.88e+18,Thu Jan 23 08:08:59 +0000 2025,0,Selanjutnya juga disampaikan terkait penyampaian SK Penunjukan Penanggung jawab Kendaraan Dinas dan Kendaraan Operasional PPN Pekalongan untuk tahun 2025 #2025KKPRiseTogether #PanganBiru #DJPTDisplin #DJPTBerdedikasi #DJPTBerprestasi https://t.co/MrbYeb2U4I,1.88e+18,https://pbs.twimg.com/media/Gh9p_uEbgAA0ssc.jpg,PPNPekalongan,in,pekalongan,0,0,0,https://x.com/PPNPekalongan/status/1882339733319323861,538005098.0,PPNPekalongan,"['selanjutnya', 'juga', 'disampaikan', 'terkait', 'penyampaian', 'sk', 'penunjukan', 'penanggung', 'jawab', 'kendaraan', 'dinas', 'dan', 'kendaraan', 'operasional', 'ppn', 'pekalongan', 'untuk', 'tahun', '2025', '#', '2025kkprisetogether', '#', 'panganbiru', '#', 'djptdisplin', '#', 'djptberdedikasi', '#', 'djptberprestasi', 'https', ':', '//t.co/mrbyeb2u4i']",netral
1.88e+18,Thu Jan 23 08:08:58 +0000 2025,0,Hi #SahabatBahari Apel pagi (23/1) Safrudin menyampaikan terkait penjualan 1 unit Suction Dredger dan perlengkapannya melalui portal lelang oleh KPKNL Pekalongan pada tanggal 4 Februari 2025 #2025KKPRiseTogether #PanganBiru #DJPTDisplin #DJPTBerdedikasi #DJPTBerprestasi https://t.co/DJNRtkPWit,1.88e+18,https://pbs.twimg.com/media/Gh9p7gnboAAOjqL.jpg,,in,pekalongan,0,1,0,https://x.com/PPNPekalongan/status/1882339731150872630,538005098.0,PPNPekalongan,"['hi', '#', 'sahabatbahari', 'apel', 'pagi', '(', '23/1', ')', 'safrudin', 'menyampaikan', 'terkait', 'penjualan', '1', 'unit', 'suction', 'dredger', 'dan', 'perlengkapannya', 'melalui', 'portal', 'lelang', 'oleh', 'kpknl', 'pekalongan', 'pada', 'tanggal', '4', 'februari', '2025', '#', '2025kkprisetogether', '#', 'panganbiru', '#', 'djptdisplin', '#', 'djptberdedikasi', '#', 'djptberprestasi', 'https', ':', '//t.co/djnrtkpwit']",netral
1.88e+18,Thu Jan 23 08:08:56 +0000 2025,0,yaudah ntar deh liat gajiku tahun ini ada kenaikan apa ga wkwk kalo ada aku beli kalo dah sold berarti belom jodoh,1.88e+18,,,in,勝デク | 出勝 💥🥦,0,0,0,https://x.com/kkinokocchi/status/1882339720140845081,1.42e+18,kkinokocchi,"['yaudah', 'ntar', 'deh', 'liat', 'gajiku', 'tahun', 'ini', 'ada', 'kenaikan', 'apa', 'ga', 'wkwk', 'kalo', 'ada', 'aku', 'beli', 'kalo', 'dah', 'sold', 'berarti', 'belom', 'jodoh']",netral
1.88e+18,Thu Jan 23 08:08:18 +0000 2025,0,@kring_pajak Halo min mau tanya Film yang sudah turun tayang dari bioskop lalu ditayangkan di OTT (netflix vidio dll) kemudian atas penayangan OTT tersebut revenue nya dikenakan PPN . PPN masukan tersebut boleh dikreditkan atau tidak ya?,1.88e+18,,kring_pajak,in,,0,1,0,https://x.com/ghnslsblll/status/1882339560778260685,7.68e+17,ghnslsblll,"['@', 'kring_pajak', 'halo', 'min', 'mau', 'tanya', 'film', 'yang', 'sudah', 'turun', 'tayang', 'dari', 'bioskop', 'lalu', 'ditayangkan', 'di', 'ott', '(', 'netflix', 'vidio', 'dll', ')', 'kemudian', 'atas', 'penayangan', 'ott', 'tersebut', 'revenue', 'nya', 'dikenakan', 'ppn', '.', 'ppn', 'masukan', 'tersebut', 'boleh', 'dikreditkan', 'atau', 'tidak', 'ya', '?']",netral
1.88e+18,Thu Jan 23 08:08:01 +0000 2025,0,@kring_pajak min kalau desember 2024 ada faktur pajak masukan produk dari LN dari sini nah tpi ga muncul di prepopulated min itu di tulis manual aja min dimana min?trs untuk pembayaran ppn nya ebilling nya dipisah atau di gabung dengan pembelian yg lain? kodenya smaa min? https://t.co/9ecgP0912N,1.88e+18,https://pbs.twimg.com/media/Gh9poEmasAAitGS.jpg,kring_pajak,in,,0,1,0,https://x.com/ciecie_ambis/status/1882339492700570091,1.46e+18,ciecie_ambis,"['@', 'kring_pajak', 'min', 'kalau', 'desember', '2024', 'ada', 'faktur', 'pajak', 'masukan', 'produk', 'dari', 'ln', 'dari', 'sini', 'nah', 'tpi', 'ga', 'muncul', 'di', 'prepopulated', 'min', 'itu', 'di', 'tulis', 'manual', 'aja', 'min', 'dimana', 'min', '?', 'trs', 'untuk', 'pembayaran', 'ppn', 'nya', 'ebilling', 'nya', 'dipisah', 'atau', 'di', 'gabung', 'dengan', 'pembelian', 'yg', 'lain', '?', 'kodenya', 'smaa', 'min', '?', 'https', ':', '//t.co/9ecgp0912n']",netral
1.88e+18,Thu Jan 23 08:06:25 +0000 2025,0,@kring_pajak Min utk spt ppn masa Januari 25 ini terakhir lapor spt nya akhir Februari kan?,1.88e+18,,kring_pajak,in,,0,1,0,https://x.com/BinderClips77/status/1882339089594421689,1.71e+18,BinderClips77,"['@', 'kring_pajak', 'min', 'utk', 'spt', 'ppn', 'masa', 'januari', '25', 'ini', 'terakhir', 'lapor', 'spt', 'nya', 'akhir', 'februari', 'kan', '?']",netral
1.88e+18,Thu Jan 23 08:05:19 +0000 2025,0,@5secsofsxm Hai Kak. Apakah yang Kakak maksud adalah pelaporan fp digunggung melalui coretax? Jika iya silakan ikuti langkah berikut: 1. Buat SPT dari menu SPT-&gt;Buat Konsep SPT-&gt;PPN-&gt;Lanjut-&gt;Pilih Masa-&gt;Buat Konsep SPT 2. Klik Edit SPT yang sudah terbentuk-&gt;Induk SPT-&gt;Klik unggah XML. 3.,1.88e+18,,5secsofsxm,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882338812845838721,4564565058.0,kring_pajak,"['@', '5secsofsxm', 'hai', 'kak', '.', 'apakah', 'yang', 'kakak', 'maksud', 'adalah', 'pelaporan', 'fp', 'digunggung', 'melalui', 'coretax', '?', 'jika', 'iya', 'silakan', 'ikuti', 'langkah', 'berikut', ':', '1.', 'buat', 'spt', 'dari', 'menu', 'spt-', '&', 'gt', ';', 'buat', 'konsep', 'spt-', '&', 'gt', ';', 'ppn-', '&', 'gt', ';', 'lanjut-', '&', 'gt', ';', 'pilih', 'masa-', '&', 'gt', ';', 'buat', 'konsep', 'spt', '2.', 'klik', 'edit', 'spt', 'yang', 'sudah', 'terbentuk-', '&', 'gt', ';', 'induk', 'spt-', '&', 'gt', ';', 'klik', 'unggah', 'xml', '.', '3', '.']",netral
1.88e+18,Thu Jan 23 08:05:00 +0000 2025,0,kalau nak tahu laki kau ade ppn lain simple,1.88e+18,,,in,,0,0,0,https://x.com/ka0rimx/status/1882338730977247249,1.19e+18,ka0rimx,"['kalau', 'nak', 'tahu', 'laki', 'kau', 'ade', 'ppn', 'lain', 'simple']",netral
1.88e+18,Thu Jan 23 08:04:46 +0000 2025,0,[데일리엔뉴스] 오산시 8년 만에 지하차도 완공 교통난 해소 본격화 https://t.co/uPk0gWhcl6,1.88e+18,,,ko,,0,0,0,https://x.com/0rBdPpnOCcD9p5D/status/1882338671283888237,1.44e+18,0rBdPpnOCcD9p5D,"['[', '데일리엔뉴스', ']', '오산시', '8년', '만에', '지하차도', '완공', '교통난', '해소', '본격화', 'https', ':', '//t.co/upk0gwhcl6']",netral
1.88e+18,Thu Jan 23 08:04:14 +0000 2025,0,Ketendang,1.88e+18,,,in,,0,0,0,https://x.com/ppn12prsn/status/1882338540237045885,1.86e+18,ppn12prsn,['ketendang'],netral
1.88e+18,Thu Jan 23 08:04:09 +0000 2025,0,@kring_pajak Selamat sore kak saya mau menanyakan perihal pajak masukan untuk penyerahan jasa telekomunikasi. jadi saya sebelumnya melakukan langganan untuk meta ads dan dikenai ppn bagaimana caranya mengakui sebagai pajak masukan dalam aplikasi coretax kak?,1.88e+18,,kring_pajak,in,,0,1,0,https://x.com/aleoliolio/status/1882338516853825619,1.05e+18,aleoliolio,"['@', 'kring_pajak', 'selamat', 'sore', 'kak', 'saya', 'mau', 'menanyakan', 'perihal', 'pajak', 'masukan', 'untuk', 'penyerahan', 'jasa', 'telekomunikasi', '.', 'jadi', 'saya', 'sebelumnya', 'melakukan', 'langganan', 'untuk', 'meta', 'ads', 'dan', 'dikenai', 'ppn', 'bagaimana', 'caranya', 'mengakui', 'sebagai', 'pajak', 'masukan', 'dalam', 'aplikasi', 'coretax', 'kak', '?']",netral
1.88e+18,Thu Jan 23 08:03:42 +0000 2025,0,@cristine9508 Hai Kak. Untuk pelaporan SPT PPh 21/26 dan SPT masa PPN dengan status nihil dapat disampaikan melalui Coretax ya Kak. Untuk SPT PPh 21/26 nihil karena tidak ada pembayaran penghasilan dikecualikan dari kewajiban pelaporan kecuali untuk masa pajak terakhir. (1/2),1.88e+18,,cristine9508,in,1500200,0,1,0,https://x.com/kring_pajak/status/1882338403427209438,4564565058.0,kring_pajak,"['@', 'cristine9508', 'hai', 'kak', '.', 'untuk', 'pelaporan', 'spt', 'pph', '21/26', 'dan', 'spt', 'masa', 'ppn', 'dengan', 'status', 'nihil', 'dapat', 'disampaikan', 'melalui', 'coretax', 'ya', 'kak', '.', 'untuk', 'spt', 'pph', '21/26', 'nihil', 'karena', 'tidak', 'ada', 'pembayaran', 'penghasilan', 'dikecualikan', 'dari', 'kewajiban', 'pelaporan', 'kecuali', 'untuk', 'masa', 'pajak', 'terakhir', '.', '(', '1/2', ')']",netral
1.88e+18,Thu Jan 23 08:03:11 +0000 2025,0,Tren kenaikan kepuasan di bidang kesejahteraan sosial ini menjadi katalisator penting dalam memberikan citra positif bagi pemerintahan sekarang. #SurveiKepemimpinanNasional #Riset #100hariPrabowoGibran #AdadiKompas https://t.co/8J564igRxo,1.88e+18,,KompasData,in,"Palmerah, Jakarta",0,0,0,https://x.com/KompasData/status/1882338273076638008,771030588.0,KompasData,"['tren', 'kenaikan', 'kepuasan', 'di', 'bidang', 'kesejahteraan', 'sosial', 'ini', 'menjadi', 'katalisator', 'penting', 'dalam', 'memberikan', 'citra', 'positif', 'bagi', 'pemerintahan', 'sekarang', '.', '#', 'surveikepemimpinannasional', '#', 'riset', '#', '100hariprabowogibran', '#', 'adadikompas', 'https', ':', '//t.co/8j564igrxo']",netral
1.88e+18,Thu Jan 23 08:02:23 +0000 2025,0,[5-end] panjang selalu terjadi kenaikan jumlah penumpang kereta api karena tingginya antusias dari masyarakat. [april] #PatriaNews #InfoPatria #RadioPatria #Blitar #PTKAI #KAI #Daop7Madiun #StasiunBlitar #StasiunJombang #KeretaApi #TiketKA #KAIAccess #LiburIsraMiraj #LiburImlek,1.88e+18,,radiopatria,in,Blitar - East Java - Indonesia,0,0,0,https://x.com/radiopatria/status/1882338071871672402,100132119.0,radiopatria,"['[', '5-end', ']', 'panjang', 'selalu', 'terjadi', 'kenaikan', 'jumlah', 'penumpang', 'kereta', 'api', 'karena', 'tingginya', 'antusias', 'dari', 'masyarakat', '.', '[', 'april', ']', '#', 'patrianews', '#', 'infopatria', '#', 'radiopatria', '#', 'blitar', '#', 'ptkai', '#', 'kai', '#', 'daop7madiun', '#', 'stasiunblitar', '#', 'stasiunjombang', '#', 'keretaapi', '#', 'tiketka', '#', 'kaiaccess', '#', 'liburisramiraj', '#', 'liburimlek']",netral
1.88e+18,Thu Jan 23 08:02:20 +0000 2025,0,@pjw2812 Hai Kak. Untuk administrasi SPT PPn tahun pajak 2024 ke belakang tetap menggunakan efaktur &amp; web efaktur ya Kak. Tks*Yhan,1.88e+18,,pjw2812,in,1500200,0,0,0,https://x.com/kring_pajak/status/1882338059645313099,4564565058.0,kring_pajak,"['@', 'pjw2812', 'hai', 'kak', '.', 'untuk', 'administrasi', 'spt', 'ppn', 'tahun', 'pajak', '2024', 'ke', 'belakang', 'tetap', 'menggunakan', 'efaktur', '&', 'amp', ';', 'web', 'efaktur', 'ya', 'kak', '.', 'tks', '*', 'yhan']",netral
1.88e+18,Thu Jan 23 08:01:54 +0000 2025,0,@kring_pajak min @kring_pajak tapi kan kalo di coretax dpp dihitung otomatis dari qty x harga satuan nah untuk buat faktur yg dpp ppn nya 0 rupiah tapi tetap mengisi nominal di qty dan harga satuan gimana ya? apa diisinya di kolom dpp nilai lain biar ppnnya 0?,1.88e+18,,kring_pajak,in,the safest place,0,1,0,https://x.com/sweetppcorn_/status/1882337950706573622,1.61e+18,sweetppcorn_,"['@', 'kring_pajak', 'min', '@', 'kring_pajak', 'tapi', 'kan', 'kalo', 'di', 'coretax', 'dpp', 'dihitung', 'otomatis', 'dari', 'qty', 'x', 'harga', 'satuan', 'nah', 'untuk', 'buat', 'faktur', 'yg', 'dpp', 'ppn', 'nya', '0', 'rupiah', 'tapi', 'tetap', 'mengisi', 'nominal', 'di', 'qty', 'dan', 'harga', 'satuan', 'gimana', 'ya', '?', 'apa', 'diisinya', 'di', 'kolom', 'dpp', 'nilai', 'lain', 'biar', 'ppnnya', '0', '?']",netral
1.88e+18,Thu Jan 23 08:01:38 +0000 2025,1,@jaybnow_hr @GOT7Official 오빠 ㅠㅠㅠㅠㅠㅠㅠ,1.88e+18,,jaybnow_hr,ko,,0,0,0,https://x.com/ppn0922/status/1882337886462435522,9.37e+17,ppn0922,"['@', 'jaybnow_hr', '@', 'got7official', '오빠', 'ㅠㅠㅠㅠㅠㅠㅠ']",netral
